Time,Spread
257,17
258,15
259,15
260,14
261,14
262,14
263,13
264,12
265,12
266,12
267,12
268,12
269,83
270,83
271,83
272,16
273,16
274,16
275,16
276,16
277,16
278,15
279,14.9
280,14.9
281,14.9
282,14.9
283,14.9
284,13
285,13
286,13
287,13
288,13
289,6
290,6
291,6
292,6
293,12
294,12.9
295,12.9
296,12
297,12
298,12
299,10.1
300,10.1
301,10.1
302,10.1
303,10.1
304,10.1
305,10.1
306,10.1
307,8.09999999999999
308,8.09999999999999
309,8.09999999999999
310,8.09999999999999
311,8.09999999999999
312,8.09999999999999
313,8.09999999999999
314,8.09999999999999
315,8.09999999999999
316,8.09999999999999
317,8.09999999999999
318,78
319,9
320,9
321,9
322,9
323,9
324,8.90000000000001
325,8.90000000000001
326,8.90000000000001
327,78
328,8
329,8
330,8
331,8
332,8
333,8
334,78
335,8.90000000000001
336,8.90000000000001
337,8.90000000000001
338,8.90000000000001
339,8.90000000000001
340,8.90000000000001
341,67.1
342,10
343,10
344,10
345,10
346,10
347,10
348,9.5
349,9.5
350,9.5
351,8.5
352,8.5
353,8.5
354,8.5
355,8
356,7.90000000000001
357,7.90000000000001
358,7.90000000000001
359,7.90000000000001
360,5.90000000000001
361,5.90000000000001
362,5.90000000000001
363,5.90000000000001
364,5.90000000000001
365,5.90000000000001
366,5.90000000000001
367,5.90000000000001
368,75
369,75
370,7
371,6.90000000000001
372,6.90000000000001
373,6.90000000000001
374,74.9
375,6.80000000000001
376,6.80000000000001
377,6.80000000000001
378,6.80000000000001
379,6.80000000000001
380,74.9
381,6
382,74
383,5.90000000000001
384,5.90000000000001
385,74
386,74
387,6.90000000000001
388,6
389,6
390,6.90000000000001
391,6.90000000000001
392,4.90000000000001
393,69
394,5
395,5
396,4.90000000000001
397,4.90000000000001
398,4.90000000000001
399,4.90000000000001
400,4.90000000000001
401,4.90000000000001
402,4.80000000000001
403,4.80000000000001
404,4.80000000000001
405,7.90000000000001
406,7.90000000000001
407,7.90000000000001
408,73.9
409,73.9
410,73.9
411,73.9
